Timestamp,Total Power (kW),Grid Frequency (Hz),Status,Daily Yield (kWh)
2026-01-24 22:40:00,0.0,59.99,Off,6567.8
2026-01-24 22:45:00,0.0,60.0,Off,6567.8
2026-01-24 22:50:00,0.0,60.03,Off,6567.8
2026-01-24 22:55:00,0.0,60.01,Off,6567.8
2026-01-24 23:00:00,0.0,60.01,Off,6567.8
2026-01-24 23:05:00,0.0,59.99,Off,6567.8
2026-01-24 23:10:00,0.0,60.01,Off,6567.8
2026-01-24 23:15:00,0.0,60.0,Off,6567.8
2026-01-24 23:20:00,0.0,59.98,Off,6567.8
2026-01-24 23:25:00,0.0,60.01,Off,6567.8
2026-01-24 23:30:00,0.0,60.01,Off,6567.8
2026-01-24 23:35:00,0.0,60.01,Off,6567.8
2026-01-24 23:40:00,0.0,60.0,Off,6567.8
2026-01-24 23:45:00,0.0,59.99,Off,6567.8
2026-01-24 23:50:00,0.0,59.97,Off,6567.8
2026-01-24 23:55:00,0.0,60.0,Off,6567.8
2026-01-25 00:00:00,0.0,60.02,Off,0.0
2026-01-25 00:05:00,0.0,60.01,Off,0.0
2026-01-25 00:10:00,0.0,60.01,Off,0.0
2026-01-25 00:15:00,0.0,60.0,Off,0.0
2026-01-25 00:20:00,0.0,60.02,Off,0.0
2026-01-25 00:25:00,0.0,60.01,Off,0.0
2026-01-25 00:30:00,0.0,59.99,Off,0.0
2026-01-25 00:35:00,0.0,60.01,Off,0.0
2026-01-25 00:40:00,0.0,59.99,Off,0.0
2026-01-25 00:45:00,0.0,60.01,Off,0.0
2026-01-25 00:50:00,0.0,59.98,Off,0.0
2026-01-25 00:55:00,0.0,59.98,Off,0.0
2026-01-25 01:00:00,0.0,60.02,Off,0.0
2026-01-25 01:05:00,0.0,60.01,Off,0.0
2026-01-25 01:10:00,0.0,60.01,Off,0.0
2026-01-25 01:15:00,0.0,60.0,Off,0.0
2026-01-25 01:20:00,0.0,59.96,Off,0.0
2026-01-25 01:25:00,0.0,60.0,Off,0.0
2026-01-25 01:30:00,0.0,60.01,Off,0.0
2026-01-25 01:35:00,0.0,59.99,Off,0.0
2026-01-25 01:40:00,0.0,59.99,Off,0.0
2026-01-25 01:45:00,0.0,60.02,Off,0.0
2026-01-25 01:50:00,0.0,60.0,Off,0.0
2026-01-25 01:55:00,0.0,60.01,Off,0.0
2026-01-25 02:00:00,0.0,60.01,Off,0.0
2026-01-25 02:05:00,0.0,59.98,Off,0.0
2026-01-25 02:10:00,0.0,60.0,Off,0.0
2026-01-25 02:15:00,0.0,60.02,Off,0.0
2026-01-25 02:20:00,0.0,60.03,Off,0.0
2026-01-25 02:25:00,0.0,60.0,Off,0.0
2026-01-25 02:30:00,0.0,60.0,Off,0.0
2026-01-25 02:35:00,0.0,60.0,Off,0.0
2026-01-25 02:40:00,0.0,60.0,Off,0.0
2026-01-25 02:45:00,0.0,60.02,Off,0.0
2026-01-25 02:50:00,0.0,59.99,Off,0.0
2026-01-25 02:55:00,0.0,60.0,Off,0.0
2026-01-25 03:00:00,0.0,59.98,Off,0.0
2026-01-25 03:05:00,0.0,59.98,Off,0.0
2026-01-25 03:10:00,0.0,60.01,Off,0.0
2026-01-25 03:15:00,0.0,60.01,Off,0.0
2026-01-25 03:20:00,0.0,59.99,Off,0.0
2026-01-25 03:25:00,0.0,60.01,Off,0.0
2026-01-25 03:30:00,0.0,60.02,Off,0.0
2026-01-25 03:35:00,0.0,60.03,Off,0.0
2026-01-25 03:40:00,0.0,60.0,Off,0.0
2026-01-25 03:45:00,0.0,59.99,Off,0.0
2026-01-25 03:50:00,0.0,59.98,Off,0.0
2026-01-25 03:55:00,0.0,59.98,Off,0.0
2026-01-25 04:00:00,0.0,60.02,Off,0.0
2026-01-25 04:05:00,0.0,59.98,Off,0.0
2026-01-25 04:10:00,0.0,60.02,Off,0.0
2026-01-25 04:15:00,0.0,59.99,Off,0.0
2026-01-25 04:20:00,0.0,59.99,Off,0.0
2026-01-25 04:25:00,0.0,60.0,Off,0.0
2026-01-25 04:30:00,0.0,59.99,Off,0.0
2026-01-25 04:35:00,0.0,60.01,Off,0.0
2026-01-25 04:40:00,0.0,60.03,Off,0.0
2026-01-25 04:45:00,0.0,59.99,Off,0.0
2026-01-25 04:50:00,0.0,59.99,Off,0.0
2026-01-25 04:55:00,0.0,60.0,Off,0.0
2026-01-25 05:00:00,0.0,60.01,Off,0.0
2026-01-25 05:05:00,0.0,60.0,Off,0.0
2026-01-25 05:10:00,0.0,60.02,Off,0.0
2026-01-25 05:15:00,0.0,60.02,Off,0.0
2026-01-25 05:20:00,0.0,59.98,Off,0.0
2026-01-25 05:25:00,0.0,60.01,Off,0.0
2026-01-25 05:30:00,0.0,60.02,Off,0.0
2026-01-25 05:35:00,0.0,59.99,Off,0.0
2026-01-25 05:40:00,0.0,60.0,Off,0.0
2026-01-25 05:45:00,0.0,59.99,Off,0.0
2026-01-25 05:50:00,0.0,59.99,Off,0.0
2026-01-25 05:55:00,0.0,59.97,Off,0.0
2026-01-25 06:00:00,0.0,59.98,Off,0.0
2026-01-25 06:05:00,0.0,60.0,Off,0.0
2026-01-25 06:10:00,0.0,60.02,Off,0.0
2026-01-25 06:15:00,0.0,59.99,Off,0.0
2026-01-25 06:20:00,0.0,59.99,Off,0.0
2026-01-25 06:25:00,0.0,60.03,Off,0.0
2026-01-25 06:30:00,0.0,59.98,Off,0.0
2026-01-25 06:35:00,0.0,59.98,Off,0.0
2026-01-25 06:40:00,0.0,59.99,Off,0.0
2026-01-25 06:45:00,0.0,59.99,Off,0.0
2026-01-25 06:50:00,0.0,59.97,Off,0.0
2026-01-25 06:55:00,0.0,60.0,Off,0.0
2026-01-25 07:00:00,0.0,60.01,Off,0.0
2026-01-25 07:05:00,0.0,59.98,Off,0.0
2026-01-25 07:10:00,0.0,60.0,Off,0.0
2026-01-25 07:15:00,13.3,59.99,Disturbance,1.1
2026-01-25 07:20:00,25.6,60.02,Warning,3.2
2026-01-25 07:25:00,28.2,59.93,Disturbance,5.6
2026-01-25 07:30:00,27.8,59.95,Warning,7.9
2026-01-25 07:35:00,16.9,59.93,Disturbance,9.3
2026-01-25 07:40:00,38.7,59.95,Disturbance,12.5
2026-01-25 07:45:00,38.5,59.97,Warning,15.8
2026-01-25 07:50:00,20.2,60.03,Disturbance,17.4
2026-01-25 07:55:00,29.2,60.0,Warning,19.9
2026-01-25 08:00:00,28.3,60.03,Disturbance,22.2
2026-01-25 08:05:00,43.7,59.99,Warning,25.9
2026-01-25 08:10:00,44.1,59.98,Warning,29.5
2026-01-25 08:15:00,29.9,60.0,Disturbance,32.0
2026-01-25 08:20:00,38.6,60.01,Warning,35.2
2026-01-25 08:25:00,50.2,59.95,Warning,39.4
2026-01-25 08:30:00,55.9,59.97,Warning,44.1
2026-01-25 08:35:00,29.1,59.98,Disturbance,46.5
2026-01-25 08:40:00,39.6,60.03,Warning,49.8
2026-01-25 08:45:00,46.4,59.95,Disturbance,53.7
2026-01-25 08:50:00,77.2,59.95,Disturbance,60.1
2026-01-25 08:55:00,50.3,60.0,Disturbance,64.3
2026-01-25 09:00:00,96.0,59.95,Disturbance,72.3
2026-01-25 09:05:00,70.9,59.92,Warning,78.2
2026-01-25 09:10:00,97.6,59.99,Warning,86.4
2026-01-25 09:15:00,102.2,59.99,Disturbance,94.9
2026-01-25 09:20:00,96.5,59.98,Disturbance,102.9
2026-01-25 09:25:00,67.7,59.99,Disturbance,108.6
2026-01-25 09:30:00,67.3,59.94,Disturbance,114.2
2026-01-25 09:35:00,60.0,59.96,Disturbance,119.2
2026-01-25 09:40:00,107.1,60.02,Disturbance,128.1
2026-01-25 09:45:00,109.5,59.94,Warning,137.2
2026-01-25 09:50:00,128.2,59.99,Disturbance,147.9
2026-01-25 09:55:00,70.2,59.96,Disturbance,153.7
2026-01-25 10:00:00,155.0,59.9,Disturbance,166.7
2026-01-25 10:05:00,68.7,59.96,Warning,172.4
2026-01-25 10:10:00,160.7,60.02,Disturbance,185.8
2026-01-25 10:15:00,167.0,59.97,Warning,199.7
2026-01-25 10:20:00,93.1,59.98,Warning,207.4
2026-01-25 10:25:00,87.8,60.01,Disturbance,214.8
2026-01-25 10:30:00,86.8,59.97,Warning,222.0
2026-01-25 10:35:00,177.0,59.96,Disturbance,236.8
2026-01-25 10:40:00,83.8,60.03,Disturbance,243.7
2026-01-25 10:45:00,169.7,60.04,Warning,257.9
2026-01-25 10:50:00,94.6,60.02,Warning,265.8
2026-01-25 10:55:00,197.6,59.98,Warning,282.2
2026-01-25 11:00:00,206.7,59.98,Disturbance,299.4
2026-01-25 11:05:00,200.0,60.02,Warning,316.1
2026-01-25 11:10:00,186.0,59.98,Warning,331.6
2026-01-25 11:15:00,190.9,59.95,Disturbance,347.5
2026-01-25 11:20:00,154.7,59.94,Warning,360.4
2026-01-25 11:25:00,108.0,59.97,Warning,369.4
2026-01-25 11:30:00,148.7,59.98,Warning,381.8
2026-01-25 11:35:00,201.8,59.96,Disturbance,398.6
2026-01-25 11:40:00,187.8,60.01,Disturbance,414.3
2026-01-25 11:45:00,236.7,60.02,Warning,434.0
2026-01-25 11:50:00,141.8,59.97,Disturbance,445.8
2026-01-25 11:55:00,201.9,60.01,Disturbance,462.6
2026-01-25 12:00:00,283.0,59.97,Warning,486.2
2026-01-25 12:05:00,209.6,59.96,Disturbance,503.7
2026-01-25 12:10:00,282.2,59.98,Disturbance,527.2
2026-01-25 12:15:00,123.9,59.96,Disturbance,537.5
2026-01-25 12:20:00,199.2,60.02,Disturbance,554.1
2026-01-25 12:25:00,115.3,60.04,Warning,563.7
2026-01-25 12:30:00,217.8,60.03,Disturbance,581.9
2026-01-25 12:35:00,168.8,59.98,Disturbance,596.0
2026-01-25 12:40:00,194.9,60.01,Disturbance,612.2
2026-01-25 12:45:00,235.3,59.96,Disturbance,631.8
2026-01-25 12:50:00,178.8,59.98,Warning,646.7
2026-01-25 12:55:00,208.6,60.01,Warning,664.1
2026-01-25 13:00:00,209.9,59.97,Disturbance,681.6
2026-01-25 13:05:00,235.5,60.02,Warning,701.2
2026-01-25 13:10:00,246.9,59.95,Warning,721.8
2026-01-25 13:15:00,193.3,60.0,Disturbance,737.9
2026-01-25 13:20:00,199.0,59.96,Disturbance,754.5
2026-01-25 13:25:00,196.0,60.0,Warning,770.8
2026-01-25 13:30:00,245.2,59.95,Disturbance,791.2
2026-01-25 13:35:00,234.6,59.98,Warning,810.8
2026-01-25 13:40:00,110.2,59.99,Disturbance,820.0
2026-01-25 13:45:00,241.2,59.97,Disturbance,840.1
2026-01-25 13:50:00,156.9,59.93,Disturbance,853.2
2026-01-25 13:55:00,203.6,59.96,Disturbance,870.1
2026-01-25 14:00:00,137.0,59.97,Warning,881.5
2026-01-25 14:05:00,137.2,59.98,Warning,893.0
2026-01-25 14:10:00,110.3,59.95,Disturbance,902.2
2026-01-25 14:15:00,167.8,59.98,Disturbance,916.1
2026-01-25 14:20:00,172.3,59.94,Disturbance,930.5
2026-01-25 14:25:00,152.8,60.0,Disturbance,943.2
2026-01-25 14:30:00,141.6,59.94,Warning,955.0
2026-01-25 14:35:00,131.4,59.94,Warning,966.0
2026-01-25 14:40:00,171.8,59.96,Disturbance,980.3
2026-01-25 14:45:00,143.4,59.94,Disturbance,992.2
2026-01-25 14:50:00,138.4,59.92,Disturbance,1003.8
2026-01-25 14:55:00,144.4,59.99,Disturbance,1015.8
2026-01-25 15:00:00,79.3,59.99,Warning,1022.4
2026-01-25 15:05:00,159.5,59.95,Disturbance,1035.7
2026-01-25 15:10:00,66.3,59.99,Disturbance,1041.2
2026-01-25 15:15:00,75.8,59.96,Warning,1047.6
2026-01-25 15:20:00,78.0,59.99,Disturbance,1054.1
2026-01-25 15:25:00,110.8,59.94,Warning,1063.3
2026-01-25 15:30:00,89.2,59.96,Warning,1070.7
2026-01-25 15:35:00,118.9,59.97,Disturbance,1080.6
2026-01-25 15:40:00,80.6,60.02,Disturbance,1087.4
2026-01-25 15:45:00,56.9,59.95,Disturbance,1092.1
2026-01-25 15:50:00,121.8,59.96,Disturbance,1102.2
2026-01-25 15:55:00,43.7,59.97,Disturbance,1105.9
2026-01-25 16:00:00,39.4,59.99,Warning,1109.2
2026-01-25 16:05:00,52.7,59.97,Disturbance,1113.6
2026-01-25 16:10:00,46.4,60.0,Warning,1117.4
2026-01-25 16:15:00,62.5,59.98,Warning,1122.6
2026-01-25 16:20:00,48.5,60.0,Disturbance,1126.7
2026-01-25 16:25:00,44.8,60.01,Warning,1130.4
2026-01-25 16:30:00,43.4,60.01,Disturbance,1134.0
2026-01-25 16:35:00,59.3,59.94,Warning,1139.0
2026-01-25 16:40:00,37.4,59.97,Disturbance,1142.1
2026-01-25 16:45:00,59.4,59.99,Disturbance,1147.0
2026-01-25 16:50:00,42.8,60.04,Disturbance,1150.6
2026-01-25 16:55:00,48.7,59.98,Warning,1154.7
2026-01-25 17:00:00,23.3,60.0,Disturbance,1156.6
2026-01-25 17:05:00,31.1,60.0,Disturbance,1159.2
2026-01-25 17:10:00,22.9,59.95,Disturbance,1161.1
2026-01-25 17:15:00,37.3,60.03,Disturbance,1164.2
2026-01-25 17:20:00,24.2,59.94,Disturbance,1166.2
2026-01-25 17:25:00,17.9,60.0,Disturbance,1167.7
2026-01-25 17:30:00,37.8,60.04,Warning,1170.9
2026-01-25 17:35:00,34.5,60.0,Disturbance,1173.7
2026-01-25 17:40:00,22.2,59.98,Disturbance,1175.6
2026-01-25 17:45:00,25.0,60.04,Disturbance,1177.7
2026-01-25 17:50:00,0.0,59.97,Off,1177.7
2026-01-25 17:55:00,0.0,60.01,Off,1177.7
2026-01-25 18:00:00,0.0,60.0,Off,1177.7
2026-01-25 18:05:00,0.0,60.01,Off,1177.7
2026-01-25 18:10:00,0.0,59.99,Off,1177.7
2026-01-25 18:15:00,0.0,60.0,Off,1177.7
2026-01-25 18:20:00,0.0,60.0,Off,1177.7
2026-01-25 18:25:00,0.0,60.0,Off,1177.7
2026-01-25 18:30:00,0.0,59.98,Off,1177.7
2026-01-25 18:35:00,0.0,60.0,Off,1177.7
2026-01-25 18:40:00,0.0,59.98,Off,1177.7
2026-01-25 18:45:00,0.0,60.01,Off,1177.7
2026-01-25 18:50:00,0.0,59.97,Off,1177.7
2026-01-25 18:55:00,0.0,60.02,Off,1177.7
2026-01-25 19:00:00,0.0,60.01,Off,1177.7
2026-01-25 19:05:00,0.0,60.01,Off,1177.7
2026-01-25 19:10:00,0.0,59.97,Off,1177.7
2026-01-25 19:15:00,0.0,60.0,Off,1177.7
2026-01-25 19:20:00,0.0,60.02,Off,1177.7
2026-01-25 19:25:00,0.0,59.99,Off,1177.7
2026-01-25 19:30:00,0.0,59.98,Off,1177.7
2026-01-25 19:35:00,0.0,59.99,Off,1177.7
2026-01-25 19:40:00,0.0,60.0,Off,1177.7
2026-01-25 19:45:00,0.0,59.99,Off,1177.7
2026-01-25 19:50:00,0.0,60.02,Off,1177.7
2026-01-25 19:55:00,0.0,60.0,Off,1177.7
2026-01-25 20:00:00,0.0,59.99,Off,1177.7
2026-01-25 20:05:00,0.0,59.98,Off,1177.7
2026-01-25 20:10:00,0.0,60.01,Off,1177.7
2026-01-25 20:15:00,0.0,60.01,Off,1177.7
2026-01-25 20:20:00,0.0,59.99,Off,1177.7
2026-01-25 20:25:00,0.0,59.97,Off,1177.7
2026-01-25 20:30:00,0.0,60.01,Off,1177.7
2026-01-25 20:35:00,0.0,60.0,Off,1177.7
2026-01-25 20:40:00,0.0,60.01,Off,1177.7
2026-01-25 20:45:00,0.0,60.03,Off,1177.7
2026-01-25 20:50:00,0.0,60.0,Off,1177.7
2026-01-25 20:55:00,0.0,59.99,Off,1177.7
2026-01-25 21:00:00,0.0,59.98,Off,1177.7
2026-01-25 21:05:00,0.0,60.0,Off,1177.7
2026-01-25 21:10:00,0.0,60.0,Off,1177.7
2026-01-25 21:15:00,0.0,60.0,Off,1177.7
2026-01-25 21:20:00,0.0,60.03,Off,1177.7
2026-01-25 21:25:00,0.0,60.01,Off,1177.7
2026-01-25 21:30:00,0.0,60.0,Off,1177.7
2026-01-25 21:35:00,0.0,59.99,Off,1177.7
2026-01-25 21:40:00,0.0,60.0,Off,1177.7
2026-01-25 21:45:00,0.0,59.99,Off,1177.7
2026-01-25 21:50:00,0.0,60.0,Off,1177.7
2026-01-25 21:55:00,0.0,60.01,Off,1177.7
2026-01-25 22:00:00,0.0,60.0,Off,1177.7
2026-01-25 22:05:00,0.0,59.99,Off,1177.7
2026-01-25 22:10:00,0.0,59.97,Off,1177.7
2026-01-25 22:15:00,0.0,60.02,Off,1177.7
2026-01-25 22:20:00,0.0,60.01,Off,1177.7
2026-01-25 22:25:00,0.0,60.01,Off,1177.7
2026-01-25 22:30:00,0.0,59.98,Off,1177.7
2026-01-25 22:35:00,0.0,60.02,Off,1177.7
2026-01-25 22:40:00,0.0,59.99,Off,1177.7
2026-01-25 22:45:00,0.0,60.0,Off,1177.7
2026-01-25 22:50:00,0.0,59.98,Off,1177.7
2026-01-25 22:55:00,0.0,59.97,Off,1177.7
2026-01-25 23:00:00,0.0,60.02,Off,1177.7
2026-01-25 23:05:00,0.0,60.02,Off,1177.7
2026-01-25 23:10:00,0.0,60.0,Off,1177.7
2026-01-25 23:15:00,0.0,59.99,Off,1177.7
2026-01-25 23:20:00,0.0,59.99,Off,1177.7
2026-01-25 23:25:00,0.0,59.99,Off,1177.7
2026-01-25 23:30:00,0.0,59.98,Off,1177.7
2026-01-25 23:35:00,0.0,60.0,Off,1177.7
2026-01-25 23:40:00,0.0,60.0,Off,1177.7
2026-01-25 23:45:00,0.0,60.02,Off,1177.7
2026-01-25 23:50:00,0.0,60.0,Off,1177.7
2026-01-25 23:55:00,0.0,59.98,Off,1177.7
2026-01-26 00:00:00,0.0,60.01,Off,0.0
2026-01-26 00:05:00,0.0,60.0,Off,0.0
2026-01-26 00:10:00,0.0,60.02,Off,0.0
2026-01-26 00:15:00,0.0,60.02,Off,0.0
2026-01-26 00:20:00,0.0,60.02,Off,0.0
2026-01-26 00:25:00,0.0,59.99,Off,0.0
2026-01-26 00:30:00,0.0,60.03,Off,0.0
2026-01-26 00:35:00,0.0,60.01,Off,0.0
2026-01-26 00:40:00,0.0,60.02,Off,0.0
2026-01-26 00:45:00,0.0,59.99,Off,0.0
2026-01-26 00:50:00,0.0,60.0,Off,0.0
2026-01-26 00:55:00,0.0,60.0,Off,0.0
2026-01-26 01:00:00,0.0,60.0,Off,0.0
2026-01-26 01:05:00,0.0,60.02,Off,0.0
2026-01-26 01:10:00,0.0,60.0,Off,0.0
2026-01-26 01:15:00,0.0,60.02,Off,0.0
2026-01-26 01:20:00,0.0,60.01,Off,0.0
2026-01-26 01:25:00,0.0,60.0,Off,0.0
2026-01-26 01:30:00,0.0,60.01,Off,0.0
2026-01-26 01:35:00,0.0,59.99,Off,0.0
2026-01-26 01:40:00,0.0,60.04,Off,0.0
2026-01-26 01:45:00,0.0,59.96,Off,0.0
2026-01-26 01:50:00,0.0,60.01,Off,0.0
2026-01-26 01:55:00,0.0,59.97,Off,0.0
2026-01-26 02:00:00,0.0,60.0,Off,0.0
2026-01-26 02:05:00,0.0,60.0,Off,0.0
2026-01-26 02:10:00,0.0,60.02,Off,0.0
2026-01-26 02:15:00,0.0,59.99,Off,0.0
2026-01-26 02:20:00,0.0,60.02,Off,0.0
2026-01-26 02:25:00,0.0,59.98,Off,0.0
2026-01-26 02:30:00,0.0,60.02,Off,0.0
2026-01-26 02:35:00,0.0,59.99,Off,0.0
2026-01-26 02:40:00,0.0,60.0,Off,0.0
2026-01-26 02:45:00,0.0,59.99,Off,0.0
2026-01-26 02:50:00,0.0,60.02,Off,0.0
2026-01-26 02:55:00,0.0,60.02,Off,0.0
2026-01-26 03:00:00,0.0,60.01,Off,0.0
2026-01-26 03:05:00,0.0,59.98,Off,0.0
2026-01-26 03:10:00,0.0,59.99,Off,0.0
2026-01-26 03:15:00,0.0,59.98,Off,0.0
2026-01-26 03:20:00,0.0,59.97,Off,0.0
2026-01-26 03:25:00,0.0,60.02,Off,0.0
2026-01-26 03:30:00,0.0,60.0,Off,0.0
2026-01-26 03:35:00,0.0,59.99,Off,0.0
2026-01-26 03:40:00,0.0,60.02,Off,0.0
2026-01-26 03:45:00,0.0,59.99,Off,0.0
2026-01-26 03:50:00,0.0,59.99,Off,0.0
2026-01-26 03:55:00,0.0,60.0,Off,0.0
2026-01-26 04:00:00,0.0,59.98,Off,0.0
2026-01-26 04:05:00,0.0,60.01,Off,0.0
2026-01-26 04:10:00,0.0,59.99,Off,0.0
2026-01-26 04:15:00,0.0,59.99,Off,0.0
2026-01-26 04:20:00,0.0,59.99,Off,0.0
2026-01-26 04:25:00,0.0,60.0,Off,0.0
2026-01-26 04:30:00,0.0,60.0,Off,0.0
2026-01-26 04:35:00,0.0,59.99,Off,0.0
2026-01-26 04:40:00,0.0,59.99,Off,0.0
2026-01-26 04:45:00,0.0,60.0,Off,0.0
2026-01-26 04:50:00,0.0,60.0,Off,0.0
2026-01-26 04:55:00,0.0,60.0,Off,0.0
2026-01-26 05:00:00,0.0,59.99,Off,0.0
2026-01-26 05:05:00,0.0,60.02,Off,0.0
2026-01-26 05:10:00,0.0,60.0,Off,0.0
2026-01-26 05:15:00,0.0,59.99,Off,0.0
2026-01-26 05:20:00,0.0,60.01,Off,0.0
2026-01-26 05:25:00,0.0,60.0,Off,0.0
2026-01-26 05:30:00,0.0,59.97,Off,0.0
2026-01-26 05:35:00,0.0,60.01,Off,0.0
2026-01-26 05:40:00,0.0,59.98,Off,0.0
2026-01-26 05:45:00,0.0,60.01,Off,0.0
2026-01-26 05:50:00,0.0,60.0,Off,0.0
2026-01-26 05:55:00,0.0,60.01,Off,0.0
2026-01-26 06:00:00,0.0,59.99,Off,0.0
2026-01-26 06:05:00,0.0,60.0,Off,0.0
2026-01-26 06:10:00,0.0,60.02,Off,0.0
2026-01-26 06:15:00,0.0,60.0,Off,0.0
2026-01-26 06:20:00,0.0,59.99,Off,0.0
2026-01-26 06:25:00,0.0,60.01,Off,0.0
2026-01-26 06:30:00,0.0,60.01,Off,0.0
2026-01-26 06:35:00,0.0,59.99,Off,0.0
2026-01-26 06:40:00,0.0,59.97,Off,0.0
2026-01-26 06:45:00,0.0,59.99,Off,0.0
2026-01-26 06:50:00,0.0,60.01,Off,0.0
2026-01-26 06:55:00,0.0,59.99,Off,0.0
2026-01-26 07:00:00,0.0,60.0,Off,0.0
2026-01-26 07:05:00,0.0,59.99,Off,0.0
2026-01-26 07:10:00,0.0,59.97,Off,0.0
2026-01-26 07:15:00,26.0,59.94,Warning,2.2
2026-01-26 07:20:00,24.6,59.96,Disturbance,4.2
2026-01-26 07:25:00,29.1,59.95,Warning,6.6
2026-01-26 07:30:00,30.6,59.97,Warning,9.2
2026-01-26 07:35:00,32.1,59.95,Warning,11.9
2026-01-26 07:40:00,50.5,59.99,Disturbance,16.1
2026-01-26 07:45:00,37.8,59.97,Warning,19.2
2026-01-26 07:50:00,49.8,59.97,Warning,23.4
2026-01-26 07:55:00,48.0,59.96,Warning,27.4
2026-01-26 08:00:00,44.0,60.01,Warning,31.0
2026-01-26 08:05:00,58.7,59.96,Warning,35.9
2026-01-26 08:10:00,44.2,59.97,Disturbance,39.6
2026-01-26 08:15:00,72.3,60.01,Warning,45.6
2026-01-26 08:20:00,50.9,60.0,Warning,49.9
2026-01-26 08:25:00,53.9,60.0,Warning,54.4
2026-01-26 08:30:00,53.6,59.97,Warning,58.8
2026-01-26 08:35:00,88.5,59.98,Disturbance,66.2
2026-01-26 08:40:00,55.0,60.02,Warning,70.8
2026-01-26 08:45:00,59.4,59.98,Disturbance,75.8
2026-01-26 08:50:00,96.8,59.99,Disturbance,83.8
2026-01-26 08:55:00,80.7,59.97,Warning,90.5
2026-01-26 09:00:00,95.2,59.98,Warning,98.5
2026-01-26 09:05:00,116.2,59.99,Warning,108.2
2026-01-26 09:10:00,121.4,60.01,Warning,118.3
2026-01-26 09:15:00,109.7,59.99,Disturbance,127.4
2026-01-26 09:20:00,150.4,59.94,Disturbance,140.0
2026-01-26 09:25:00,79.7,60.06,Warning,146.6
2026-01-26 09:30:00,118.1,59.94,Warning,156.4
2026-01-26 09:35:00,94.1,59.99,Disturbance,164.3
2026-01-26 09:40:00,193.6,59.96,Warning,180.4
2026-01-26 09:45:00,131.1,60.01,Warning,191.3
2026-01-26 09:50:00,155.3,60.03,Disturbance,204.3
2026-01-26 09:55:00,180.6,60.01,Warning,219.3
2026-01-26 10:00:00,130.6,59.97,Disturbance,230.2
2026-01-26 10:05:00,161.9,59.97,Warning,243.7
2026-01-26 10:10:00,196.8,60.02,Disturbance,260.1
2026-01-26 10:15:00,160.4,59.98,Warning,273.5
2026-01-26 10:20:00,185.8,59.99,Warning,289.0
2026-01-26 10:25:00,227.7,60.04,Disturbance,307.9
2026-01-26 10:30:00,203.7,59.97,Disturbance,324.9
2026-01-26 10:35:00,228.6,59.94,Warning,344.0
2026-01-26 10:40:00,208.3,59.99,Warning,361.3
2026-01-26 10:45:00,256.5,59.97,Disturbance,382.7
2026-01-26 10:50:00,217.8,59.92,Warning,400.8
2026-01-26 10:55:00,193.7,60.01,Disturbance,417.0
2026-01-26 11:00:00,227.5,59.99,Warning,435.9
2026-01-26 11:05:00,298.8,59.96,Disturbance,460.8
2026-01-26 11:10:00,184.9,59.95,Disturbance,476.2
2026-01-26 11:15:00,263.0,59.96,Disturbance,498.2
2026-01-26 11:20:00,259.8,59.99,Disturbance,519.8
2026-01-26 11:25:00,183.9,60.0,Warning,535.1
2026-01-26 11:30:00,178.8,59.96,Warning,550.0
2026-01-26 11:35:00,320.1,59.99,Warning,576.7
2026-01-26 11:40:00,269.2,59.96,Warning,599.1
2026-01-26 11:45:00,339.3,59.96,Disturbance,627.4
2026-01-26 11:50:00,254.8,59.99,Warning,648.6
2026-01-26 11:55:00,258.2,60.01,Warning,670.2
2026-01-26 12:00:00,279.5,59.98,Disturbance,693.5
2026-01-26 12:05:00,318.7,59.94,Disturbance,720.0
2026-01-26 12:10:00,238.5,60.02,Warning,739.9
2026-01-26 12:15:00,287.1,60.03,Warning,763.8
2026-01-26 12:20:00,281.0,60.01,Disturbance,787.2
2026-01-26 12:25:00,227.3,60.0,Disturbance,806.2
2026-01-26 12:30:00,269.1,59.94,Disturbance,828.6
2026-01-26 12:35:00,205.0,59.98,Disturbance,845.7
2026-01-26 12:40:00,262.7,59.97,Disturbance,867.6
2026-01-26 12:45:00,264.7,59.96,Disturbance,889.6
2026-01-26 12:50:00,283.9,60.04,Warning,913.3
2026-01-26 12:55:00,185.8,60.0,Warning,928.8
2026-01-26 13:00:00,213.9,59.99,Warning,946.6
2026-01-26 13:05:00,195.9,59.98,Disturbance,962.9
2026-01-26 13:10:00,237.6,59.98,Warning,982.7
2026-01-26 13:15:00,296.5,59.96,Disturbance,1007.4
2026-01-26 13:20:00,264.0,59.95,Warning,1029.4
2026-01-26 13:25:00,272.5,59.97,Warning,1052.1
2026-01-26 13:30:00,220.4,59.96,Warning,1070.5
2026-01-26 13:35:00,290.6,59.99,Warning,1094.7
2026-01-26 13:40:00,169.1,59.97,Warning,1108.8
2026-01-26 13:45:00,226.4,59.98,Warning,1127.7
2026-01-26 13:50:00,216.1,60.02,Disturbance,1145.7
2026-01-26 13:55:00,208.2,59.93,Warning,1163.0
2026-01-26 14:00:00,202.4,59.94,Warning,1179.9
2026-01-26 14:05:00,507.4,59.98,Warning,1222.2
2026-01-26 14:10:00,359.3,60.0,Warning,1252.1
2026-01-26 14:15:00,535.8,60.02,Warning,1296.8
2026-01-26 14:20:00,318.6,60.03,Warning,1323.3
2026-01-26 14:25:00,365.8,59.98,Warning,1353.8
